creddebt,othdebt,default,homeown,address,cars,carvalue,edcat3,edcat4,edcat5,income
0.3876075,2.245716,0,1,2,1,13.6,0,1,0,2.408750132704112
2.073464,4.4213445,1,0,11,1,33.9,0,1,0,3.07287928386884
1.19416,2.85384,0,1,28,1,28.1,0,0,0,2.820505816466207
2.073464,1.33672,1,1,8,4,18.4,0,0,0,2.797115291190978
2.073464,4.4213445,0,1,31,1,29.2,0,0,0,2.8741300447498843
2.073464,1.72339,1,1,6,4,24.3,1,0,0,2.820505816466207
1.358112,2.683888,0,0,14,3,28.0,0,1,0,2.831759586179901
0.49484,1.28516,0,0,29,1,13.8,0,0,0,2.351708521806686
2.073464,4.4213445,1,0,16,3,33.9,0,0,0,2.996572017704461
0.3876075,0.9823265,1,0,2,1,11.3,0,0,0,2.08213820289468
1.345652,3.890348,0,0,20,3,33.9,0,0,0,3.0791686310061497
0.864386,1.113614,0,1,9,2,11.3,0,1,0,2.435041821647632
2.073464,4.4213445,0,0,35,3,33.9,0,0,0,3.4796242721730053
0.3876075,0.9823265,0,0,4,3,16.8,0,1,0,2.6243162309641788
2.073464,2.471976,0,1,38,3,17.6,0,0,0,2.732749924868649
0.409219,2.577781,0,1,2,3,13.9,1,0,0,2.5689952186268696
2.073464,4.4213445,0,1,31,2,28.0,0,0,0,2.996572017704461
0.3876075,0.9823265,0,0,14,2,11.3,0,0,0,1.9080988606101053
2.073464,4.4213445,0,0,21,3,33.2,0,0,0,2.9482834511749685
0.3876075,0.9823265,0,1,2,3,18.7,0,0,0,2.6243162309641788
1.06568,3.77832,0,1,39,1,16.6,0,0,0,2.549051568126432
0.3876075,0.9823265,0,1,2,2,11.3,0,0,0,2.46003030879136
0.3876075,0.9823265,0,1,4,2,11.3,0,1,0,2.0298559693409404
1.3566,2.6334,1,0,2,5,22.6,0,0,0,2.772447904688752
0.701778,1.344222,0,0,18,2,15.0,0,0,0,2.641421570789816
0.66816,2.81184,0,1,26,1,26.9,1,0,0,2.9396780889085123
2.073464,2.565108,1,1,0,5,12.8,0,0,0,2.549051568126432
1.214514,2.187486,0,1,40,1,11.3,0,0,0,2.381023211425735
1.489455,4.4213445,0,0,37,3,15.4,1,0,0,2.8741300447498843
0.722304,1.785696,1,1,3,4,20.1,0,1,0,2.797115291190978
0.3876075,0.9823265,0,0,2,2,22.0,0,0,0,2.732749924868649
2.073464,0.9823265,0,1,37,1,19.6,0,0,0,2.549051568126432
0.3876075,1.2597,0,0,7,3,11.3,0,0,0,2.3206286159024154
1.959758,2.566242,0,1,13,1,20.3,0,0,0,2.6065744664362365
0.8508,0.9823265,0,1,53,1,12.0,0,0,0,2.351708521806686
1.805312,1.720688,1,1,10,2,23.0,1,0,0,2.784949218215684
0.3876075,0.9823265,0,1,29,2,11.3,0,0,1,2.1299186755973434
0.3876075,0.9823265,0,1,4,4,11.3,0,0,0,2.287575489231605
0.3876075,1.08108,0,1,15,2,11.3,1,0,0,1.9722154322948249
1.159256,4.4213445,0,1,16,3,30.2,0,0,0,2.9219351260234374
2.073464,2.683926,1,1,3,2,23.3,1,0,0,2.772447904688752
0.57105,3.65895,0,1,16,2,33.9,0,0,1,3.567968964946442
0.3876075,1.227744,1,0,1,2,11.3,1,0,0,2.46003030879136
1.118733,1.114267,0,1,2,2,18.6,0,0,0,2.5689952186268696
0.3876075,0.9823265,0,1,4,2,11.3,0,1,0,2.3206286159024154
0.3876075,0.9823265,0,1,28,1,11.3,0,0,0,2.0298559693409404
1.002115,3.658885,0,1,46,5,30.4,1,0,0,2.9482834511749685
1.0761,4.0239,1,0,1,6,18.6,1,0,0,2.5881508887538
0.3876075,2.193,1,1,1,2,11.3,1,0,0,2.351708521806686
0.49266,3.07734,0,1,10,5,25.7,0,0,0,2.772447904688752
1.45442,0.9823265,0,0,11,3,14.3,0,1,0,2.408750132704112
0.3876075,0.9823265,0,0,40,3,11.3,0,0,0,2.0298559693409404
0.3876075,1.964315,0,1,22,1,33.9,0,0,1,3.1783607139418644
0.3876075,1.403766,0,0,35,3,11.3,0,0,0,2.381023211425735
0.6048,0.9823265,0,0,7,1,11.3,1,0,0,2.381023211425735
0.53196,1.18404,0,1,42,2,17.7,0,0,0,2.641421570789816
2.073464,4.28352,0,1,21,3,33.9,1,0,0,3.183213706404368
0.677376,1.338624,0,1,5,5,33.9,0,0,0,3.306287587042396
0.3876075,0.9823265,0,1,0,2,11.3,0,0,0,2.2523032588823373
2.073464,2.70336,0,0,21,4,23.8,0,0,0,2.842736942103692
0.563388,1.032612,0,1,27,1,11.3,0,0,0,2.1299186755973434
0.3876075,0.9823265,0,1,3,1,11.3,0,1,0,2.3206286159024154
0.3876075,0.9823265,0,0,3,3,28.6,0,1,0,2.820505816466207
0.570276,2.495724,0,0,4,3,26.7,0,1,0,2.772447904688752
2.073464,4.4213445,1,1,32,2,33.9,1,0,0,3.3646866072077444
2.073464,3.888864,0,1,7,4,28.3,1,0,0,2.9219351260234374
1.03545,2.79955,0,1,16,3,33.9,0,1,0,2.996572017704461
0.3876075,1.343,0,1,29,5,33.9,0,0,0,3.126279888486493
0.464896,0.9823265,0,1,0,2,11.3,0,0,0,2.2145185330389654
0.3876075,4.4213445,1,1,16,3,26.6,0,0,1,2.9482834511749685
2.073464,4.4213445,0,1,28,4,25.7,0,1,0,3.2846192913159835
0.733062,1.180938,0,1,20,4,11.4,0,0,0,2.5689952186268696
0.3876075,4.4213445,0,0,9,5,33.9,0,0,1,3.237214610122789
0.779712,1.204288,0,1,4,2,12.9,0,0,0,2.6243162309641788
1.6236,4.4213445,0,1,6,2,22.5,1,0,0,2.797115291190978
0.3876075,2.3436,0,0,16,1,33.9,0,0,0,2.973110644253181
0.85785,0.9823265,0,0,32,1,33.9,0,0,0,3.131802584847892
1.095168,4.4213445,1,1,6,1,12.4,0,0,1,2.6065744664362365
0.631098,2.761902,0,0,15,1,33.9,0,0,0,3.137250736446733
0.3876075,0.9823265,0,1,4,1,14.5,1,0,0,2.641421570789816
0.3876075,4.4213445,0,1,28,2,33.6,0,0,0,2.964993841844477
0.3876075,0.9823265,0,0,6,7,11.3,0,0,0,2.287575489231605
0.3876075,0.9823265,0,1,6,4,19.2,0,0,0,2.759593793940161
0.3876075,0.9823265,0,1,12,2,11.3,0,1,0,2.2523032588823373
1.796526,4.4213445,0,1,15,3,33.9,1,0,0,3.437934069511869
1.100274,1.713726,0,1,34,5,11.3,0,0,0,2.1299186755973434
0.3876075,1.182748,0,1,18,3,33.9,0,0,0,3.228716143202
0.3876075,0.9823265,0,1,17,3,30.0,0,0,0,3.0041125352652767
0.3876075,1.65984,0,1,1,2,11.3,0,0,0,2.381023211425735
2.073464,4.4213445,1,1,32,5,33.9,1,0,0,3.647568691747453
0.39975,2.26525,0,1,28,2,23.9,0,0,0,2.759593793940161
0.81258,0.9823265,0,1,3,4,20.1,1,0,0,2.5689952186268696
0.389844,1.038156,0,0,48,2,15.3,1,0,0,2.549051568126432
2.052545,1.632455,0,1,25,1,33.9,0,0,0,3.0115206977931366
1.69713,3.20787,0,1,7,1,15.6,0,0,0,2.8089624323150884
0.886256,3.705744,1,1,0,2,18.8,0,0,0,2.549051568126432
0.804804,4.4213445,1,0,4,3,33.4,0,0,0,3.0115206977931366
1.753752,2.250248,1,0,1,2,13.7,1,0,0,2.549051568126432
0.3876075,0.9823265,0,0,4,4,11.3,0,0,1,2.287575489231605
0.3876075,0.9823265,0,0,0,1,12.5,0,0,0,2.48383059850252
0.483516,1.514484,0,1,6,4,11.3,0,0,0,2.287575489231605
0.3876075,0.9823265,0,0,19,2,11.3,1,0,0,2.351708521806686
0.438,0.9823265,0,1,4,3,11.3,1,0,0,2.48383059850252
0.3876075,0.9823265,0,1,22,2,11.3,0,0,0,1.9722154322948249
2.073464,4.4213445,0,0,21,1,33.9,0,0,1,3.1734476498477817
0.532224,1.931776,0,1,11,1,33.9,1,0,0,2.9219351260234374
1.1264,4.4213445,0,1,27,1,33.9,0,0,0,3.097478579611526
0.549036,3.086964,0,1,17,4,33.9,0,0,0,3.20662330978206
2.073464,4.4213445,1,1,31,3,33.9,1,0,0,3.5415614413119547
2.073464,4.4213445,1,0,17,2,33.9,0,1,0,3.5956137275699684
0.3876075,0.9823265,1,1,6,1,33.0,0,0,1,2.973110644253181
2.073464,1.16416,0,1,42,3,17.1,0,0,0,2.6243162309641788
0.894534,3.716466,0,0,43,5,33.9,0,0,0,3.137250736446733
1.409256,3.696744,1,1,2,4,25.5,0,0,0,2.820505816466207
0.3876075,0.9823265,0,0,19,2,11.3,0,0,0,1.8360113070546324
1.739556,1.536444,0,0,2,2,13.2,0,0,0,2.549051568126432
1.464088,4.4213445,0,1,10,1,33.9,0,1,0,3.241395152747207
0.766584,2.041416,1,1,9,1,15.9,0,1,0,2.6893116971750457
0.3876075,0.9823265,0,1,19,3,11.8,1,0,0,2.5689952186268696
0.412335,1.792665,0,0,6,2,21.2,1,0,0,2.8089624323150884
1.207016,4.4213445,1,1,18,4,14.7,0,1,0,2.6065744664362365
0.68019,2.63781,1,0,3,3,17.8,0,0,0,2.772447904688752
0.3876075,1.0476,0,1,33,2,11.3,0,0,0,2.173867546507328
0.3876075,1.351296,0,0,44,2,12.8,0,0,0,2.435041821647632
0.709128,4.4213445,0,1,20,3,33.9,0,1,0,2.9810758698845845
2.073464,4.4213445,0,1,41,4,33.9,0,0,0,3.586112461255365
0.3876075,1.91292,0,1,30,1,11.3,0,0,0,2.3206286159024154
2.073464,4.4213445,1,0,34,4,33.9,0,0,0,3.425436605022044
0.67095,2.47905,0,0,14,2,21.1,0,1,0,2.673883628868984
0.54385,3.10615,0,0,13,1,11.3,0,0,0,2.48383059850252
0.5754,1.5246,0,1,29,3,11.3,0,0,0,2.1299186755973434
0.3876075,0.9823265,1,1,0,2,11.3,0,0,0,2.1299186755973434
0.814512,2.593488,0,1,4,1,11.3,0,1,0,2.46003030879136
0.738,0.9823265,1,0,4,2,11.3,0,0,0,1.9080988606101053
0.3876075,0.9823265,0,0,6,3,33.9,0,0,0,3.085363236922936
0.3876075,0.9823265,0,1,39,1,11.3,0,0,1,1.8360113070546324
0.3876075,4.4213445,0,1,10,3,33.9,1,0,0,2.988894688880724
2.073464,4.4213445,1,1,7,1,29.6,0,1,0,2.831759586179901
0.584292,1.416708,0,1,2,3,15.7,1,0,0,2.5689952186268696
0.3876075,4.14252,1,0,12,4,13.2,1,0,0,2.7463679525813456
1.303968,3.208032,0,1,10,4,24.0,0,0,0,2.831759586179901
0.3876075,0.9823265,0,1,17,1,33.8,0,0,0,3.126279888486493
0.3876075,0.9823265,0,1,26,1,11.3,1,0,0,2.173867546507328
0.3876075,0.9823265,0,1,10,2,20.7,0,0,0,2.657931590812515
0.67452,0.9823265,0,1,20,3,26.3,0,0,0,3.0041125352652767
0.496938,1.297062,1,0,3,4,13.6,0,1,0,2.506543444863037
0.693528,0.9823265,0,1,3,2,11.3,0,1,0,2.408750132704112
1.047816,0.9823265,0,0,1,2,11.3,1,0,0,2.381023211425735
2.073464,4.4213445,1,0,12,1,33.9,0,1,0,3.2733048743847744
1.43736,1.95264,0,1,5,3,12.7,0,0,0,2.5881508887538
0.849555,4.4213445,0,1,26,3,33.9,0,1,0,3.5360272547196816
0.3876075,0.9823265,1,0,2,2,11.3,0,1,0,2.351708521806686
0.607475,0.9823265,1,0,6,2,15.9,0,1,0,2.48383059850252
0.48735,4.4213445,0,1,38,1,27.9,0,1,0,2.93089755856381
1.213632,4.4213445,0,1,45,4,33.9,0,0,0,2.9810758698845845
0.603126,3.527874,1,1,9,3,13.0,1,0,0,2.5282575874854296
0.3876075,1.017681,0,1,15,1,11.3,1,0,0,2.435041821647632
0.3876075,0.9823265,0,1,2,3,12.9,1,0,0,2.506543444863037
0.3876075,0.9823265,0,0,2,1,11.3,1,0,0,2.287575489231605
1.16622,0.9823265,0,1,12,1,33.9,1,0,0,3.3267822652276418
1.451277,2.481723,0,1,15,2,33.9,0,1,0,3.0259567506545086
0.3876075,0.9823265,0,0,19,2,11.3,1,0,0,2.3206286159024154
2.073464,4.4213445,1,1,36,3,33.9,0,1,0,3.153166054214132
0.3876075,0.9823265,0,1,12,1,13.6,0,0,0,2.549051568126432
1.2012,0.9823265,0,1,3,3,19.9,0,0,0,2.48383059850252
1.02102,2.71898,1,0,5,1,21.2,0,1,0,2.797115291190978
1.46955,1.56045,0,0,6,3,13.7,0,0,1,2.5881508887538
2.073464,4.4213445,1,0,15,1,33.9,0,1,0,3.153166054214132
1.44864,1.43136,0,0,7,3,19.0,1,0,0,2.6893116971750457
0.3876075,0.9823265,0,0,9,3,11.3,0,0,0,1.8360113070546324
0.3876075,2.185656,0,0,5,2,16.7,1,0,0,2.657931590812515
0.774972,4.4213445,0,0,9,3,33.9,0,0,0,3.2156106593820404
1.634688,4.4213445,0,1,34,2,22.6,0,0,0,2.6893116971750457
0.70434,1.11566,0,1,5,1,18.7,0,0,0,2.884117573346206
2.0202,3.4398,0,1,20,3,31.6,0,1,0,2.956720021331736
0.3876075,0.9823265,0,0,4,2,11.3,0,0,0,2.2145185330389654
2.073464,4.4213445,0,0,23,1,33.9,0,0,0,3.299201286430271
2.073464,4.4213445,0,1,16,1,25.4,0,1,0,3.1734476498477817
2.073464,4.4213445,0,0,31,2,33.9,1,0,0,3.2616462153245807
2.073464,4.4213445,0,0,7,2,33.9,0,0,0,3.0115206977931366
2.073464,2.767728,0,1,16,2,33.9,0,1,0,3.241395152747207
0.78165,1.24335,1,0,0,1,11.3,1,0,0,2.173867546507328
1.054044,1.491956,1,1,2,2,11.3,0,0,0,2.3206286159024154
2.073464,2.041578,0,1,11,1,17.2,0,1,0,2.641421570789816
1.395072,2.636928,0,1,13,3,13.1,0,0,0,2.549051568126432
0.438746,1.374254,0,0,18,3,26.0,1,0,0,2.704246861378462
0.787176,1.300824,0,0,7,1,11.3,1,0,0,2.287575489231605
2.073464,4.4213445,1,0,5,4,33.9,0,0,0,3.163435680457179
1.22679,2.64321,0,1,8,2,33.9,0,1,0,3.131802584847892
0.3944,0.9823265,0,0,13,2,19.5,0,0,0,2.7463679525813456
1.11259,4.4213445,1,0,21,1,13.4,0,1,0,2.6065744664362365
0.543078,2.507922,0,0,12,1,15.0,1,0,0,2.5282575874854296
1.654205,3.630795,1,1,3,2,13.0,0,1,0,2.673883628868984
0.3876075,1.0656,0,0,0,1,11.3,0,0,0,2.46003030879136
0.837683,2.473317,0,1,20,4,21.1,0,0,0,2.784949218215684
0.3876075,0.9823265,0,0,14,5,33.9,0,0,0,3.0115206977931366
1.200192,0.9823265,0,0,21,2,19.6,1,0,0,2.772447904688752
1.684402,4.374598,0,1,21,4,33.9,0,0,0,3.1150031281135577
0.3876075,1.806624,0,1,6,3,29.8,0,0,0,2.9034356629117
2.073464,4.4213445,1,1,39,2,33.9,0,0,0,3.631136295194599
0.591192,4.4213445,0,1,28,4,33.9,1,0,0,3.3462160746446403
0.532389,3.190611,0,1,25,2,27.9,0,0,0,3.0534149632565373
1.057536,0.9823265,1,1,6,2,11.3,1,0,0,2.287575489231605
0.80278,4.09222,0,1,20,1,33.9,0,0,0,3.1479307227755298
0.3876075,0.9823265,0,1,30,2,11.3,0,0,0,1.8360113070546324
0.780351,2.750649,0,0,11,2,22.2,1,0,0,2.641421570789816
0.892308,4.4213445,1,0,7,1,19.9,1,0,0,2.820505816466207
1.2636,4.4213445,1,1,2,2,26.5,0,1,0,2.956720021331736
0.969612,1.529388,1,1,2,2,11.3,1,0,0,2.381023211425735
2.073464,4.4213445,1,0,1,3,33.9,0,0,1,3.5488046846737697
0.586124,2.801876,0,1,22,3,33.9,0,1,0,3.0791686310061497
0.68523,0.9823265,1,1,0,4,11.3,0,0,0,2.1299186755973434
1.273605,1.681395,0,0,26,1,11.3,0,0,0,2.173867546507328
1.6698,4.4213445,0,0,11,2,33.9,0,1,0,3.288317486989976
0.3876075,0.9823265,0,1,14,1,17.1,0,0,1,2.8639109822820368
2.073464,4.4213445,0,1,30,4,33.9,0,0,0,3.4616946265611497
1.153776,1.082224,0,1,6,4,12.3,0,1,0,2.506543444863037
0.41184,0.9823265,0,1,46,1,11.3,0,0,0,1.9722154322948249
0.3876075,4.33818,0,1,11,3,12.0,0,0,1,2.408750132704112
0.3876075,0.9823265,0,1,5,3,19.4,0,0,0,2.704246861378462
1.972355,1.842645,0,1,20,4,17.7,0,1,0,2.673883628868984
2.073464,4.4213445,0,1,21,4,30.5,0,0,1,3.0259567506545086
2.073464,3.72248,0,1,5,4,33.9,0,1,0,3.07287928386884
0.4635,4.0365,0,1,24,3,14.3,1,0,0,2.6893116971750457
2.073464,2.92011,0,0,23,2,19.5,0,0,0,2.831759586179901
0.96237,4.4213445,0,0,35,2,12.0,0,0,0,2.657931590812515
0.3876075,0.9823265,0,0,39,2,11.3,0,1,0,1.9080988606101053
0.45288,2.69212,1,1,28,3,11.3,1,0,0,2.2523032588823373
2.073464,4.14288,0,0,25,3,33.9,0,0,0,3.336625356822771
0.3876075,0.9823265,0,0,35,2,11.3,0,0,0,2.287575489231605
1.370712,4.4213445,0,0,2,2,17.8,0,0,1,2.772447904688752
2.073464,3.57238,0,1,57,2,33.9,0,1,0,3.0914657162754544
0.3876075,1.08372,1,1,1,2,24.7,1,0,0,2.797115291190978
0.83328,1.33672,0,1,24,2,11.3,0,1,0,2.6065744664362365
0.44091,1.68909,0,0,15,3,11.3,0,0,0,2.173867546507328
2.073464,2.378232,1,0,18,2,33.9,0,0,0,3.0115206977931366
0.559416,2.872584,0,0,4,3,18.4,0,0,0,2.641421570789816
1.158924,1.493076,0,1,16,3,33.9,0,0,0,3.085363236922936
1.21085,1.83915,0,0,4,4,24.2,0,0,0,2.8639109822820368
2.073464,0.9823265,0,1,41,2,27.5,1,0,0,2.988894688880724
2.073464,4.4213445,0,1,41,2,33.9,0,0,0,3.5488046846737697
0.792396,1.484604,1,1,4,2,24.0,0,0,0,2.641421570789816
0.8858,0.9823265,0,0,13,2,15.1,0,0,0,2.7463679525813456
1.493625,1.131375,1,1,0,4,13.4,0,0,0,2.48383059850252
1.805672,3.022328,0,1,4,2,18.7,1,0,0,2.657931590812515
0.53424,1.98576,0,1,25,2,14.5,0,1,0,2.5881508887538
1.692184,3.819816,0,0,13,3,24.9,0,0,0,2.884117573346206
0.3876075,1.60578,0,1,2,2,11.3,0,1,0,2.287575489231605
2.073464,4.4213445,0,1,29,4,33.9,0,0,0,3.197425525518002
0.3876075,1.7808,0,0,19,2,33.9,0,0,0,2.8639109822820368
1.126548,1.069452,1,1,0,3,22.2,0,0,0,2.6893116971750457
0.3876075,4.19136,0,1,6,1,19.7,0,1,0,2.704246861378462
0.45815,0.9823265,1,0,8,1,11.3,0,1,0,2.48383059850252
0.3876075,1.70755,0,0,25,2,31.9,0,0,0,2.8639109822820368
0.3876075,0.9823265,0,1,25,1,11.3,0,0,0,1.8360113070546324
1.35564,3.38436,1,0,1,1,11.7,0,0,0,2.351708521806686
1.184736,2.751264,0,1,9,1,26.9,0,1,0,2.842736942103692
2.073464,2.195424,0,0,10,3,12.8,1,0,0,2.5282575874854296
0.410877,0.9823265,0,0,27,2,11.3,0,0,0,1.8360113070546324
1.481025,0.9823265,0,0,20,2,19.0,0,0,0,2.6065744664362365
0.3876075,0.9823265,0,1,30,2,11.3,0,1,0,2.1299186755973434
2.073464,4.4213445,0,1,42,1,30.0,0,0,0,2.842736942103692
0.6174,2.3226,0,1,9,1,19.7,0,1,0,2.772447904688752
1.777912,4.4213445,1,1,8,1,21.2,0,1,0,2.973110644253181
0.838635,2.584365,0,1,7,3,11.3,1,0,0,2.381023211425735
0.3876075,0.9823265,1,1,0,2,11.3,0,0,0,2.381023211425735
2.073464,3.054216,1,1,0,2,32.9,0,0,0,2.797115291190978
0.3876075,0.9823265,0,1,49,1,11.3,0,0,0,2.0298559693409404
2.073464,4.4213445,0,1,20,2,33.9,0,0,0,3.5266019260960304
0.3876075,0.9823265,1,0,9,3,11.3,0,0,0,2.381023211425735
0.86982,2.18218,0,1,14,1,12.8,0,0,0,2.549051568126432
2.073464,4.4213445,0,0,19,2,33.9,0,0,0,3.269457855626535
1.075968,1.228032,0,1,15,3,21.1,0,0,1,2.842736942103692
2.073464,3.24324,0,1,7,5,29.2,0,0,0,2.884117573346206
2.073464,3.36105,0,0,24,4,33.9,0,0,1,3.1880079761019804
0.889746,4.4213445,0,1,26,4,33.9,1,0,0,3.291980134822148
0.479682,2.922318,0,1,10,2,26.8,0,0,1,2.9034356629117
0.535428,1.966572,0,0,15,3,11.3,0,0,0,2.287575489231605
2.073464,1.459584,0,1,14,2,11.3,0,0,0,2.549051568126432
0.720834,3.053166,0,1,48,2,19.5,0,0,0,2.657931590812515
2.073464,2.3258,0,1,22,2,33.9,0,0,0,3.562847983025631
0.969969,3.229031,1,0,1,2,11.3,1,0,0,2.3206286159024154
0.3876075,0.9823265,0,1,3,1,12.4,1,0,0,2.435041821647632
2.073464,4.4213445,0,1,30,3,33.9,1,0,0,3.0329925585919573
1.03155,2.41845,0,0,11,2,11.3,1,0,0,2.48383059850252
0.53568,1.32432,0,1,7,1,13.8,0,1,0,2.6065744664362365
1.954448,3.243552,0,1,1,1,11.3,0,1,0,2.435041821647632
0.651112,1.504888,0,1,4,1,13.4,0,0,0,2.549051568126432
0.3876075,0.9823265,0,0,21,1,11.3,0,0,0,1.8360113070546324
0.753744,1.214256,1,1,1,3,11.3,1,0,0,2.2145185330389654
2.073464,4.4213445,0,1,27,4,33.9,1,0,0,3.137250736446733
0.3876075,0.9823265,0,1,21,1,11.3,0,1,0,2.08213820289468
0.3876075,0.9823265,0,0,27,3,11.3,0,0,0,2.2145185330389654
2.073464,4.4213445,0,0,17,2,11.3,0,1,0,2.9396780889085123
0.3876075,0.9823265,0,1,22,5,12.8,0,0,0,2.506543444863037
0.5832,1.5768,0,1,6,2,15.8,0,0,0,2.6893116971750457
0.3876075,1.11254,0,1,4,2,16.3,0,0,0,2.408750132704112
2.073464,4.4213445,0,1,47,2,32.0,0,0,0,3.066492470991257
2.073464,4.4213445,0,1,16,1,33.9,0,0,1,3.131802584847892
0.78008,1.17992,0,1,51,2,11.3,0,0,0,2.351708521806686
2.073464,2.74071,0,1,35,3,24.8,0,0,0,2.973110644253181
1.44584,1.96416,0,1,31,3,15.4,0,0,0,2.6065744664362365
0.760368,1.502632,0,0,13,1,13.5,0,0,0,2.6065744664362365
0.391996,0.9823265,0,0,5,2,12.0,0,0,0,2.408750132704112
1.544634,1.146366,0,1,45,2,16.1,0,0,0,2.732749924868649
0.3876075,0.9823265,0,1,4,3,11.3,0,1,0,2.408750132704112
0.578088,0.9823265,0,1,16,2,27.7,0,1,0,2.772447904688752
0.3876075,0.9823265,0,0,28,3,11.3,0,0,0,2.0298559693409404
0.778379,2.910621,1,1,6,3,11.7,1,0,0,2.6065744664362365
0.3876075,4.21344,0,1,12,3,19.8,1,0,0,2.5881508887538
2.073464,3.0429,0,1,21,1,33.9,0,1,0,3.066492470991257
2.073464,3.03129,1,1,5,4,15.2,0,0,1,2.5282575874854296
0.3876075,1.463904,0,0,27,2,11.3,0,0,0,2.506543444863037
0.79866,1.81134,0,0,9,5,11.3,0,0,0,2.287575489231605
2.073464,1.734432,0,0,12,3,33.9,0,0,0,3.137250736446733
1.324188,4.4213445,1,1,8,2,11.3,0,0,0,2.5282575874854296
0.461472,1.746528,0,1,4,2,17.3,0,0,0,2.6243162309641788
2.073464,4.220832,0,0,20,1,14.8,1,0,0,2.6243162309641788
0.3876075,0.9823265,0,0,33,2,11.3,0,1,0,2.1299186755973434
1.9074,4.4213445,1,1,6,2,32.0,0,1,0,2.8639109822820368
0.3876075,0.9823265,0,0,27,2,28.0,0,0,0,2.8534502238266977
2.073464,4.4213445,1,0,10,1,11.3,0,0,1,2.673883628868984
0.3876075,3.462102,0,0,6,3,33.2,1,0,0,3.039911869358181
0.3876075,1.929609,0,1,6,2,11.3,0,0,0,2.5282575874854296
2.073464,4.4213445,0,1,12,2,33.9,0,0,0,3.3200738081569137
1.1529,0.9823265,0,0,12,1,11.3,0,1,0,2.381023211425735
0.3876075,4.4213445,0,1,26,3,33.9,0,0,1,3.5378818668358267
1.315578,0.9823265,0,1,15,3,11.3,1,0,0,2.641421570789816
0.391248,2.572752,0,1,31,2,26.6,1,0,0,2.884117573346206
0.3876075,0.9823265,0,1,3,3,11.3,0,1,0,2.08213820289468
0.3876075,0.9823265,0,0,36,6,11.3,1,0,0,1.8360113070546324
1.09032,4.4213445,0,1,43,2,23.4,1,0,0,2.9127836720760665
1.271248,1.456752,0,0,3,1,19.7,0,1,0,2.6065744664362365
1.1322,0.9823265,0,1,48,3,23.7,0,0,0,2.8741300447498843
2.073464,2.701215,0,1,16,1,19.5,0,0,0,2.8089624323150884
2.073464,3.1605,0,0,5,2,15.9,0,0,1,2.5881508887538
0.859254,2.242746,0,0,14,5,31.8,1,0,0,3.0041125352652767
2.073464,3.819126,0,1,9,1,21.0,1,0,0,2.831759586179901
0.705376,0.9823265,0,0,31,1,11.3,0,0,0,2.1299186755973434
0.511485,1.165515,0,0,12,1,22.6,0,0,0,2.784949218215684
2.073464,4.4213445,0,1,28,5,33.9,1,0,0,3.361671331542302
0.75429,0.9823265,0,0,44,1,11.3,0,0,0,2.2523032588823373
0.873655,4.4213445,0,1,5,4,33.9,0,1,0,3.039911869358181
0.407808,1.896192,0,1,16,2,33.9,1,0,0,2.988894688880724
1.423719,0.9823265,0,1,39,3,11.3,1,0,0,1.9722154322948249
0.862752,0.9823265,0,1,17,2,20.0,0,0,0,2.6243162309641788
1.13652,4.4213445,0,1,30,2,33.9,1,0,0,3.3524755144146017
0.3876075,4.4213445,0,0,7,2,33.9,0,0,1,2.9482834511749685
0.397996,4.4213445,0,0,23,3,31.1,0,0,1,2.9396780889085123
0.91188,0.9823265,1,1,0,1,11.3,0,0,0,2.287575489231605
2.073464,4.4213445,0,1,29,3,33.9,0,0,0,3.1426261891450604
0.732336,0.9823265,0,1,14,1,23.8,0,0,0,2.7187175674665944
0.820743,1.720257,1,1,8,2,18.1,0,1,0,2.641421570789816
0.811072,0.9823265,1,1,3,4,11.3,0,0,0,2.435041821647632
0.3876075,1.03356,0,0,4,2,11.6,0,0,0,2.5689952186268696
1.01707,2.82093,0,1,20,1,23.2,0,0,0,2.7187175674665944
1.778019,1.324981,1,1,3,1,12.8,1,0,0,2.5689952186268696
0.3876075,1.760704,0,1,37,1,11.3,1,0,0,2.2145185330389654
0.89262,0.9823265,1,1,1,1,11.3,0,0,0,2.287575489231605
0.3876075,0.9823265,0,1,23,1,11.3,0,0,0,1.8360113070546324
2.073464,4.4213445,1,1,8,1,29.5,0,0,0,2.7463679525813456
1.941808,2.172192,0,0,5,2,12.5,1,0,0,2.657931590812515
0.394128,0.9823265,0,1,30,1,11.3,0,1,0,2.2523032588823373
1.476072,1.760928,1,1,19,3,18.3,0,0,0,2.732749924868649
0.3876075,4.4213445,0,1,5,1,19.6,0,1,0,2.842736942103692
0.3876075,0.9823265,0,0,38,2,11.3,0,0,0,2.1299186755973434
0.752128,0.9823265,0,1,13,4,28.0,1,0,0,2.988894688880724
0.3876075,0.9823265,0,0,26,2,12.3,0,0,0,2.5282575874854296
0.41602,0.9823265,0,1,16,2,11.3,0,0,0,2.408750132704112
2.073464,4.4213445,1,1,28,3,33.9,0,1,0,3.232988582597971
0.3876075,0.9823265,0,0,5,1,11.3,0,0,0,2.408750132704112
0.533466,1.464534,0,1,15,2,11.3,0,1,0,2.5282575874854296
2.073464,3.012672,1,0,17,1,21.4,0,0,0,2.732749924868649
2.073464,4.4213445,0,1,12,1,33.9,1,0,0,3.237214610122789
0.61152,3.75648,0,0,11,1,21.6,0,0,0,2.732749924868649
